id;geom
1185;LINESTRING(-8.616096 41.161266,-8.616141 41.161284,-8.616051 41.161212,-8.616015 41.161212,-8.615853 41.161248,-8.615826 41.161329,-8.615637 41.161995,-8.615025 41.162184,-8.614692 41.162211,-8.613504 41.162004,-8.612847 41.161887,-8.612235 41.162706,-8.613270 41.162976,-8.613972 41.163093,-8.614782 41.163201,-8.616942 41.163489,-8.619489 41.163804,-8.622333 41.164128,-8.624259 41.164362,-8.624511 41.164380,-8.625429 41.164533,-8.626806 41.164722,-8.626779 41.164704,-8.628264 41.164893,-8.630874 41.165046,-8.632215 41.164407,-8.634195 41.163678,-8.635869 41.164164,-8.636049 41.164218,-8.636049 41.164209,-8.636094 41.164236,-8.637633 41.164632,-8.640207 41.165613,-8.642511 41.167548,-8.645031 41.169609,-8.647182 41.171400,-8.649351 41.173137,-8.651574 41.174991,-8.653878 41.176881,-8.654850 41.177709,-8.654931 41.177772,-8.655111 41.178159,-8.656416 41.177826,-8.659035 41.177331,-8.662032 41.177133,-8.663652 41.178870,-8.666712 41.179185,-8.668125 41.177178,-8.670195 41.176260,-8.671230 41.175279,-8.673138 41.173821,-8.674101 41.173137,-8.674299 41.172948,-8.674245 41.172831,-8.673642 41.173200,-8.671941 41.174325,-8.670762 41.175594,-8.670771 41.175603,-8.670447 41.175936,-8.669016 41.176332,-8.668746 41.176152,-8.668701 41.176233)
1186;LINESTRING(-8.649639 41.154345,-8.650197 41.154219,-8.650215 41.153859,-8.648469 41.154129,-8.646066 41.154210,-8.643762 41.154381,-8.642781 41.154201,-8.642727 41.154183,-8.641341 41.153724,-8.638659 41.153031,-8.636571 41.152581,-8.634501 41.152410,-8.632782 41.152599,-8.632692 41.152644,-8.631756 41.152626,-8.630073 41.152500,-8.627958 41.152419,-8.626950 41.152050,-8.626527 41.152122,-8.626554 41.152131,-8.626563 41.152140,-8.626545 41.152149,-8.626482 41.152176,-8.625312 41.152545,-8.623656 41.152887,-8.621550 41.152734,-8.620983 41.152653,-8.620983 41.152635,-8.621010 41.152644,-8.620884 41.152860,-8.620947 41.154399,-8.620830 41.155704,-8.620758 41.156343,-8.620776 41.156343,-8.620821 41.156379,-8.620839 41.156397,-8.620785 41.156838)
1187;LINESTRING(-8.589258 41.169717,-8.589411 41.169708,-8.590563 41.168925,-8.591886 41.168115,-8.592129 41.168070,-8.592678 41.167782,-8.593137 41.167611,-8.593992 41.167188,-8.593884 41.166747,-8.592615 41.165982,-8.592723 41.164920,-8.592696 41.164659,-8.591796 41.164065,-8.591625 41.163129,-8.591220 41.162751,-8.591067 41.162580,-8.591805 41.161545,-8.592462 41.160177,-8.593092 41.158953,-8.593083 41.158908,-8.592939 41.158881,-8.593263 41.158557,-8.593992 41.157324,-8.594226 41.156919,-8.594217 41.156928,-8.594253 41.156856,-8.594748 41.156136,-8.595459 41.154921,-8.595981 41.154039,-8.596755 41.152869,-8.596773 41.152725,-8.596773 41.152716,-8.597223 41.151933,-8.598033 41.150439,-8.599464 41.149494,-8.600409 41.149197,-8.600454 41.148801,-8.600886 41.148693,-8.600553 41.148135,-8.600112 41.147883,-8.599770 41.147262,-8.599329 41.146668,-8.599248 41.146299,-8.599257 41.146092,-8.600130 41.145858,-8.600166 41.145777,-8.600112 41.145885)
1188;LINESTRING(-8.602101 41.150295,-8.602155 41.150691,-8.602317 41.152167,-8.602443 41.153562,-8.602641 41.154552,-8.603820 41.154669,-8.604657 41.154534,-8.604990 41.153481,-8.606115 41.153508,-8.606304 41.152698,-8.606619 41.152374,-8.606826 41.152347,-8.607762 41.152509,-8.608131 41.151969,-8.608554 41.150934,-8.608941 41.150511,-8.609445 41.150187,-8.609535 41.150115,-8.609544 41.150106,-8.609517 41.150097,-8.609526 41.150088,-8.609517 41.150088,-8.609517 41.150097,-8.609526 41.150097,-8.609553 41.150079,-8.609571 41.150079,-8.609553 41.150088,-8.609535 41.150088,-8.609544 41.150079,-8.609535 41.150079,-8.609562 41.150079,-8.609535 41.150088,-8.609526 41.150088,-8.609553 41.150088,-8.609553 41.150079,-8.609544 41.150079,-8.609535 41.150079,-8.609526 41.150070,-8.609535 41.150052,-8.609508 41.150061,-8.609589 41.150043,-8.609679 41.150025,-8.609688 41.150025,-8.609715 41.150016,-8.609715 41.150007,-8.609733 41.149998,-8.609706 41.149989,-8.609661 41.149989,-8.609634 41.149989,-8.609661 41.149989,-8.609661 41.150016,-8.609679 41.150016,-8.609652 41.150016,-8.609607 41.150016,-8.609571 41.150034,-8.609553 41.150043,-8.609589 41.150034,-8.609535 41.150043,-8.609517 41.150061,-8.609526 41.150052,-8.609544 41.150007,-8.609436 41.149584,-8.609463 41.149170,-8.608563 41.148810,-8.608086 41.148792,-8.607483 41.148720,-8.606691 41.148468,-8.605251 41.148054,-8.604315 41.147775,-8.603883 41.147208,-8.603874 41.147082,-8.603937 41.146488,-8.604180 41.146443,-8.604189 41.146425,-8.604459 41.146101,-8.605458 41.145219,-8.606340 41.144985,-8.606565 41.145012,-8.607303 41.144391,-8.607861 41.143509,-8.608050 41.143221,-8.608068 41.143212,-8.608068 41.143221,-8.608284 41.142879,-8.608302 41.142843,-8.608230 41.142708,-8.608311 41.142645,-8.608383 41.142546,-8.608419 41.142429,-8.608455 41.142303,-8.608473 41.142267,-8.608500 41.142177,-8.608527 41.142150,-8.608536 41.142141,-8.608536 41.142177,-8.608554 41.142141,-8.608527 41.142159,-8.608563 41.142168,-8.608590 41.142168,-8.608572 41.142141,-8.608608 41.142159,-8.608626 41.142186,-8.608635 41.142195,-8.608617 41.142186,-8.608572 41.142204,-8.608581 41.142168,-8.608590 41.142204,-8.608599 41.142195,-8.608635 41.142177,-8.608653 41.142204,-8.608671 41.142267,-8.608590 41.142186,-8.608599 41.142222,-8.608662 41.142231,-8.608653 41.142231,-8.608653 41.142168,-8.608653 41.142105,-8.608644 41.142141,-8.608635 41.142186,-8.608626 41.142186,-8.608635 41.142186,-8.608644 41.142177,-8.608617 41.142204,-8.608590 41.142231,-8.608644 41.142195,-8.608671 41.142195,-8.608662 41.142213,-8.608671 41.142213,-8.608662 41.142249,-8.608635 41.142186,-8.608536 41.142222,-8.608518 41.142195,-8.608518 41.142123,-8.608545 41.142141,-8.608554 41.142141,-8.608545 41.142159,-8.608572 41.142168,-8.608608 41.142132,-8.608689 41.142168,-8.608644 41.142177,-8.608419 41.142528,-8.608239 41.142780,-8.608230 41.142780,-8.608230 41.142789,-8.608230 41.142825,-8.607051 41.142384,-8.605467 41.142906,-8.606043 41.143086,-8.607690 41.143356,-8.607879 41.143374,-8.607951 41.143356,-8.608833 41.143176,-8.609913 41.143248,-8.609976 41.143302,-8.609994 41.143311,-8.610012 41.143329,-8.610957 41.143122,-8.611101 41.143023,-8.610687 41.142951,-8.610606 41.142501,-8.610678 41.142141,-8.611254 41.141844,-8.611488 41.141718,-8.611470 41.141700,-8.611434 41.141763,-8.611443 41.141754,-8.611479 41.141718,-8.611461 41.141745,-8.611524 41.141664,-8.611533 41.141673,-8.611488 41.141691,-8.611488 41.141682,-8.611470 41.141700,-8.611443 41.141718,-8.611434 41.141700,-8.611425 41.141709,-8.611416 41.141709,-8.611416 41.141691,-8.611434 41.141700,-8.611416 41.141700,-8.611443 41.141709,-8.611488 41.141727,-8.611524 41.141736,-8.611542 41.141745,-8.611533 41.141736,-8.611533 41.141727,-8.611533 41.141709,-8.611515 41.141709,-8.611497 41.141718,-8.611488 41.141727,-8.611425 41.141772,-8.611425 41.141754,-8.611434 41.141736,-8.611434 41.141727,-8.611443 41.141727,-8.611443 41.141718,-8.611443 41.141727,-8.611434 41.141727,-8.611443 41.141718,-8.611443 41.141709,-8.611452 41.141700,-8.611452 41.141754,-8.611443 41.141763,-8.611461 41.141763,-8.611470 41.141745,-8.611443 41.141727,-8.611461 41.141709,-8.611470 41.141691,-8.611452 41.141700,-8.611389 41.141691,-8.611416 41.141709,-8.611443 41.141727,-8.611434 41.141718,-8.611452 41.141727,-8.611443 41.141727,-8.611443 41.141718,-8.611434 41.141718,-8.611389 41.141700,-8.611380 41.141700,-8.611434 41.141718,-8.611452 41.141736,-8.611443 41.141727,-8.611452 41.141745,-8.611389 41.141727,-8.611407 41.141745,-8.611398 41.141745,-8.611416 41.141736,-8.611407 41.141727,-8.611389 41.141727,-8.611425 41.141718,-8.611443 41.141709,-8.611434 41.141709,-8.611443 41.141718,-8.611659 41.141727,-8.612064 41.142303,-8.612235 41.142555,-8.612019 41.142744,-8.611614 41.142978,-8.611065 41.143140,-8.610777 41.143572,-8.611083 41.143626,-8.611290 41.143284,-8.611974 41.143392,-8.612082 41.143482,-8.612415 41.143347,-8.612730 41.143239,-8.613279 41.143140,-8.613828 41.142744,-8.614089 41.142672,-8.614764 41.142888,-8.614962 41.142987,-8.615313 41.142879,-8.615439 41.142798,-8.616204 41.142708,-8.616492 41.142636,-8.616762 41.142618,-8.617284 41.142843,-8.617419 41.143428,-8.616942 41.144049,-8.616744 41.144553,-8.616555 41.144967,-8.615943 41.145300,-8.615592 41.145336,-8.615502 41.145093,-8.615466 41.145021,-8.615349 41.144931,-8.615106 41.144877,-8.614755 41.144913,-8.614287 41.144877,-8.613783 41.145129,-8.613549 41.145318,-8.613423 41.145354,-8.613414 41.145408,-8.613540 41.145579,-8.613702 41.145561,-8.613576 41.145615,-8.613549 41.145651,-8.613531 41.145669,-8.613495 41.145660,-8.613477 41.145660,-8.613486 41.145696,-8.613477 41.145723,-8.613477 41.145633,-8.613513 41.145606,-8.613504 41.145570,-8.613504 41.145633,-8.613477 41.145687,-8.613441 41.145570,-8.613432 41.145633,-8.613405 41.145678,-8.613432 41.145705,-8.613459 41.145651,-8.613423 41.145651,-8.613396 41.145642,-8.613459 41.145642,-8.613540 41.145768,-8.613459 41.145885,-8.613297 41.145876,-8.612316 41.145885,-8.611011 41.146101,-8.611047 41.146164,-8.610849 41.145705,-8.610867 41.145192,-8.610885 41.145174,-8.610912 41.145084,-8.610588 41.143824,-8.609724 41.143095,-8.608509 41.143113,-8.608482 41.143095,-8.608491 41.143095,-8.608149 41.142942,-8.605971 41.142402,-8.605215 41.143320,-8.605116 41.143545,-8.604549 41.144715,-8.603559 41.145417,-8.603397 41.145543,-8.601939 41.145624,-8.601876 41.145651,-8.601957 41.146074,-8.601966 41.146749,-8.602029 41.147334,-8.602101 41.148603,-8.602128 41.148801,-8.602281 41.149926,-8.602335 41.150277,-8.602344 41.150295,-8.602326 41.150304,-8.602290 41.150304,-8.602281 41.150304,-8.602272 41.150304,-8.602272 41.150295,-8.602218 41.150304,-8.602155 41.150295,-8.602110 41.150259,-8.602101 41.150268,-8.602110 41.150259,-8.602218 41.150259,-8.602245 41.150268,-8.602254 41.150286,-8.602326 41.150322,-8.602353 41.150349,-8.602326 41.150322,-8.602290 41.150295,-8.602299 41.150295,-8.602290 41.150286,-8.602272 41.150295,-8.602281 41.150322,-8.602317 41.150322,-8.602254 41.150313)
1189;LINESTRING(-8.571384 41.177583,-8.571978 41.177034,-8.572599 41.177187,-8.573769 41.177619,-8.575056 41.177799,-8.576892 41.177862,-8.578782 41.177691,-8.580690 41.176260,-8.582796 41.174892,-8.584272 41.175099,-8.584542 41.174613,-8.584551 41.174577,-8.584812 41.174469,-8.586225 41.174910,-8.586432 41.174847,-8.586981 41.173506,-8.587845 41.172048,-8.589645 41.169717,-8.591175 41.168727,-8.592147 41.168232,-8.593911 41.167278,-8.596035 41.166621,-8.597943 41.165955,-8.598915 41.165550,-8.599554 41.165262,-8.600670 41.164605,-8.602074 41.163552,-8.603424 41.162364,-8.603757 41.162103,-8.604522 41.161671,-8.604999 41.160843,-8.605062 41.160789,-8.605152 41.160735,-8.605800 41.159808,-8.605458 41.159160,-8.604396 41.158305,-8.604423 41.155443,-8.604414 41.154777,-8.604765 41.153760,-8.605044 41.153535,-8.605197 41.153490,-8.606844 41.153715)
1190;LINESTRING(-8.586036 41.148387,-8.586063 41.148360,-8.586099 41.148468,-8.585991 41.148513,-8.585964 41.148522,-8.586027 41.148540,-8.585928 41.148837,-8.585982 41.148909,-8.586342 41.148945,-8.586225 41.148369,-8.586603 41.147757,-8.587089 41.147370,-8.585802 41.146803,-8.584830 41.146452,-8.583624 41.145732,-8.582139 41.144751,-8.579826 41.145273,-8.579646 41.145426,-8.579583 41.145669,-8.579367 41.145867,-8.579880 41.146560,-8.579070 41.148882,-8.580393 41.152293,-8.583093 41.155443,-8.582319 41.159322,-8.581194 41.163156,-8.583210 41.166171,-8.587089 41.167134,-8.590428 41.169132,-8.593479 41.171076,-8.596818 41.171877,-8.600256 41.171310,-8.603307 41.171814,-8.604882 41.172831,-8.605881 41.173839,-8.606583 41.174757,-8.607834 41.175315,-8.608311 41.175828,-8.607906 41.176989,-8.609148 41.177430,-8.609301 41.178465,-8.609391 41.179734,-8.609508 41.181606,-8.609517 41.182758,-8.609652 41.183505,-8.609085 41.184504,-8.609040 41.184513,-8.608473 41.184639,-8.606124 41.184468,-8.603829 41.183946,-8.601768 41.183343)
1191;LINESTRING(-8.608725 41.147874,-8.608518 41.147802,-8.608545 41.147667,-8.608689 41.147433,-8.609238 41.147469,-8.610507 41.147766,-8.612145 41.148018,-8.621361 41.147442,-8.622396 41.147649,-8.622549 41.147694,-8.622558 41.147685,-8.623890 41.148018,-8.625483 41.148774,-8.625960 41.150673,-8.626221 41.152536,-8.626878 41.154642,-8.627589 41.155776,-8.628354 41.156784,-8.628471 41.156919,-8.628426 41.157270,-8.627337 41.157504,-8.625834 41.157279,-8.625780 41.157288,-8.625771 41.157297,-8.625762 41.157324)
1192;LINESTRING(-8.585658 41.148630,-8.585757 41.148657,-8.585766 41.148684,-8.585694 41.148963,-8.585883 41.148999,-8.586027 41.148999,-8.587134 41.149143,-8.587782 41.149341,-8.588898 41.149710,-8.591157 41.150331,-8.593326 41.150826,-8.593389 41.150808,-8.593389 41.150781,-8.593389 41.150799,-8.593686 41.150988,-8.595063 41.150547,-8.596368 41.149890,-8.597412 41.149080,-8.597682 41.148738,-8.597799 41.148666,-8.597862 41.148612,-8.598969 41.148450,-8.600292 41.148765,-8.601615 41.149080,-8.603334 41.149602,-8.605233 41.150034,-8.606682 41.150160,-8.606934 41.150556,-8.606682 41.151069,-8.606259 41.151978,-8.606286 41.152158,-8.606322 41.152230,-8.606718 41.152338,-8.606808 41.152338,-8.606853 41.152302,-8.606889 41.152410,-8.607672 41.152689,-8.607699 41.152653,-8.607753 41.152572,-8.578971 41.148828,-8.579268 41.151285,-8.607789 41.152509,-8.608122 41.152572,-8.608437 41.151807,-8.608644 41.150916,-8.608941 41.150502,-8.609355 41.150007,-8.609526 41.149530,-8.609589 41.149170,-8.608401 41.148774,-8.608059 41.148720,-8.607915 41.148675,-8.606763 41.148378,-8.606043 41.148198,-8.605809 41.148144,-8.604801 41.147874,-8.604144 41.147703,-8.604099 41.147730,-8.603001 41.147343,-8.602056 41.147154,-8.601867 41.147181,-8.601804 41.147208,-8.601435 41.147253,-8.600931 41.147406,-8.600175 41.147532,-8.599383 41.147901,-8.599392 41.147910,-8.599392 41.147919,-8.598978 41.148054,-8.597682 41.148711,-8.595900 41.149872,-8.594631 41.150493,-8.594604 41.150556,-8.594595 41.150619,-8.594577 41.150655,-8.593614 41.150673,-8.591463 41.150061,-8.589870 41.149755,-8.588043 41.149278,-8.586369 41.148846,-8.585847 41.148756)
1193;LINESTRING(-8.610777 41.145678,-8.610858 41.145813,-8.610417 41.146146,-8.610120 41.146488,-8.609193 41.146740,-8.608986 41.146875,-8.608959 41.146902,-8.608824 41.147244,-8.609148 41.147406,-8.610453 41.147748,-8.610615 41.147784,-8.610660 41.147694,-8.612001 41.147865,-8.621352 41.147442,-8.622216 41.147658,-8.622837 41.147766,-8.624367 41.148270,-8.624988 41.148648,-8.625105 41.148693,-8.625834 41.150376,-8.626140 41.152482,-8.627760 41.152563,-8.630442 41.152698,-8.631891 41.152806,-8.632242 41.152734,-8.632224 41.152716,-8.632629 41.152689,-8.634825 41.152464,-8.636571 41.152689,-8.637570 41.152959,-8.637615 41.152941,-8.637669 41.152851,-8.637705 41.152878,-8.638164 41.153004,-8.638443 41.153814,-8.637354 41.155992,-8.636373 41.157918,-8.636094 41.158467,-8.636013 41.158674,-8.635977 41.158710,-8.635932 41.159007,-8.637093 41.159340,-8.637426 41.159475,-8.637471 41.159439,-8.637525 41.159403,-8.637543 41.159394)
1194;LINESTRING(-8.623188 41.159457,-8.622315 41.160375,-8.621361 41.160213,-8.627787 41.175405,-8.627643 41.174982,-8.626788 41.173569,-8.626203 41.172012,-8.625879 41.170500,-8.626059 41.169870,-8.627067 41.169600,-8.626653 41.167980,-8.626707 41.166540,-8.628453 41.166009,-8.630028 41.165370,-8.631009 41.164929,-8.631828 41.164569,-8.633475 41.163732,-8.633547 41.163273,-8.632998 41.162580,-8.631864 41.161239,-8.630622 41.159610,-8.629947 41.158818,-8.630217 41.158242,-8.630064 41.157279,-8.629002 41.156973,-8.627922 41.156208,-8.627661 41.155956,-8.627490 41.155650)
1195;LINESTRING(-8.582715 41.174046,-8.582733 41.174046,-8.583408 41.174073,-8.584587 41.174343,-8.585631 41.172327,-8.586846 41.169969,-8.587944 41.168853,-8.590257 41.168988,-8.593290 41.170977,-8.597187 41.171778,-8.601579 41.171328,-8.606169 41.172156,-8.609391 41.174091,-8.613504 41.174604,-8.617527 41.174019,-8.621460 41.173821,-8.622378 41.176386,-8.622189 41.179887,-8.621190 41.181543,-8.623332 41.180310,-8.626653 41.179869,-8.628813 41.179698,-8.630793 41.179644,-8.633259 41.179680,-8.634870 41.180616,-8.635203 41.180769,-8.637057 41.181822,-8.637516 41.182245,-8.637480 41.182308,-8.637462 41.182308,-8.637489 41.182371,-8.637435 41.182164,-8.637498 41.182191,-8.637534 41.182173,-8.637570 41.182164,-8.637552 41.182164,-8.637570 41.182128,-8.637570 41.182155,-8.637579 41.182146,-8.637588 41.182137,-8.637570 41.182128,-8.637561 41.182119,-8.637552 41.182146,-8.637552 41.182155,-8.637561 41.182173,-8.637570 41.182200,-8.637579 41.182200,-8.637570 41.182191,-8.637561 41.182209,-8.637561 41.182218,-8.637552 41.182209,-8.637552 41.182200,-8.637561 41.182191,-8.637552 41.182200,-8.637516 41.182209,-8.637552 41.182182,-8.637552 41.182155,-8.637534 41.182200,-8.637516 41.182200,-8.637507 41.182209,-8.637507 41.182200,-8.637525 41.182155,-8.637489 41.182191,-8.637489 41.182200,-8.637489 41.182191,-8.637471 41.182209,-8.637489 41.182209,-8.637489 41.182182,-8.637489 41.182173,-8.637489 41.182155,-8.637516 41.182146,-8.637471 41.182227,-8.637453 41.182227,-8.637462 41.182209,-8.637651 41.182200,-8.638092 41.182344,-8.638218 41.182308,-8.637246 41.181660,-8.635635 41.180778,-8.633322 41.179491,-8.630739 41.179248,-8.630055 41.179320,-8.630055 41.179311,-8.630010 41.179311,-8.630001 41.179320,-8.629911 41.179347,-8.628102 41.179527,-8.625240 41.179815,-8.623269 41.179194,-8.622549 41.177340,-8.622603 41.174694,-8.622432 41.172516,-8.623215 41.173191,-8.619867 41.173605,-8.615484 41.174109,-8.611533 41.174379,-8.607735 41.173110,-8.603820 41.171472,-8.599572 41.171166,-8.595261 41.171760,-8.592102 41.169978,-8.588970 41.168052,-8.587566 41.166621,-8.587764 41.167953,-8.587332 41.168826,-8.586603 41.170284,-8.586513 41.170491,-8.587566 41.170887,-8.587953 41.171976,-8.587755 41.172138)
1196;LINESTRING(-8.628210 41.157342,-8.627616 41.157432,-8.627499 41.157549,-8.626122 41.157306,-8.624916 41.156991,-8.625492 41.155569,-8.624232 41.155524,-8.623413 41.155677,-8.622531 41.155794,-8.621397 41.155947,-8.619858 41.155407,-8.618346 41.155137,-8.616663 41.154831,-8.614818 41.154525,-8.613963 41.154372,-8.613423 41.154156,-8.613360 41.154156,-8.613216 41.153706,-8.611632 41.153589,-8.610309 41.153463,-8.610066 41.153382,-8.610093 41.152140,-8.610102 41.151978,-8.610129 41.151996,-8.610219 41.151717,-8.610714 41.150520,-8.610786 41.150484,-8.610948 41.150286,-8.611110 41.150025,-8.611326 41.149107,-8.611299 41.147829,-8.611479 41.146398,-8.611542 41.146056,-8.610903 41.145813,-8.610939 41.145156,-8.610669 41.144148,-8.610426 41.143491,-8.610435 41.143473,-8.610444 41.143446,-8.609004 41.143185,-8.608338 41.143068,-8.606556 41.142312,-8.605170 41.143338,-8.604945 41.143950,-8.605557 41.144301,-8.605629 41.144319,-8.605593 41.144373)
1197;LINESTRING(-8.585676 41.148927,-8.586036 41.148981,-8.586360 41.148900,-8.586135 41.148747,-8.586117 41.148594,-8.586720 41.147658,-8.587116 41.147298,-8.586279 41.147037,-8.584848 41.146524,-8.584092 41.146137,-8.583831 41.145948,-8.583381 41.145570,-8.583048 41.145084,-8.581446 41.144805,-8.579538 41.145633,-8.579349 41.145867,-8.579979 41.146641,-8.579160 41.148603,-8.579394 41.151357,-8.570304 41.166054,-8.570304 41.166081,-8.581896 41.153571,-8.583093 41.156460,-8.582058 41.159745,-8.581347 41.163543,-8.583822 41.166495,-8.587935 41.167629,-8.591634 41.169888,-8.595090 41.171949,-8.598474 41.171616,-8.602083 41.171625,-8.604135 41.172309,-8.605584 41.173146,-8.604603 41.173713,-8.603073 41.173722,-8.600598 41.174028,-8.600391 41.174217,-8.600355 41.174244,-8.599860 41.174928,-8.600139 41.175891,-8.599482 41.177430,-8.599419 41.177574,-8.599374 41.177664,-8.598708 41.179014,-8.597565 41.181363,-8.597988 41.182533,-8.599239 41.182893,-8.599266 41.182920,-8.599716 41.183010,-8.600886 41.183424,-8.600985 41.184252,-8.601696 41.184513)
